id,ruta_fichero,informe
200836162229,E:/data/vid/20081226/10062229.avi,A2/-242/20081226110706000
201008362228,E:/data/vid/20100324/10062228.avi,M50/-61/20100324011156000
201007362227,E:/data/vid/20100314/10062227.avi,M30/+32/20100314204431000
201110162226,E:/data/vid/20110411/10062226.avi,M50/-16/20110411033506000
201135062225,E:/data/vid/20111216/10062225.avi,A3/-252/20111216130317000
200922762224,E:/data/vid/20090815/10062224.avi,A1/-298/20090815024538000
201010362223,E:/data/vid/20100413/10062223.avi,M50/-50/20100413193821000
200921462222,E:/data/vid/20090802/10062222.avi,M50/-32/20090802083955000
201134362221,E:/data/vid/20111209/10062221.avi,M40/-49/20111209070812000
201015962220,E:/data/vid/20100608/10062220.avi,M30/+32/20100608051717000
201133262219,E:/data/vid/20111128/10062219.avi,M40/-60/20111128090211000
200925262218,E:/data/vid/20090909/10062218.avi,M40/-55/20090909185606000
201118162217,E:/data/vid/20110630/10062217.avi,A4/+260/20110630203412000
201115962216,E:/data/vid/20110608/10062216.avi,A6/+171/20110608141023000
201016762215,E:/data/vid/20100616/10062215.avi,A5/-271/20100616142538000
201133062214,E:/data/vid/20111126/10062214.avi,M30/-24/20111126201429000
201126762213,E:/data/vid/20110924/10062213.avi,A5/-137/20110924210555000
201016362212,E:/data/vid/20100612/10062212.avi,A1/+217/20100612041227000
200924762211,E:/data/vid/20090904/10062211.avi,M40/+23/20090904212219000
200916562210,E:/data/vid/20090614/10062210.avi,M45/+37/20090614043912000
201023462209,E:/data/vid/20100822/10062209.avi,M45/+26/20100822214840000
201021762208,E:/data/vid/20100805/10062208.avi,A4/-270/20100805074602000
201021762207,E:/data/vid/20100805/10062207.avi,A4/-96/20100805090104000
201107162206,E:/data/vid/20110312/10062206.avi,A2/+48/20110312205523000
201107162205,E:/data/vid/20110312/10062205.avi,A2/+275/20110312230723000
201031762204,E:/data/vid/20101113/10062204.avi,A2/-168/20101113104041000
201114662203,E:/data/vid/20110526/10062203.avi,A4/-223/20110526045933000
201125362202,E:/data/vid/20110910/10062202.avi,A6/+234/20110910131403000
201016662201,E:/data/vid/20100615/10062201.avi,M45/-28/20100615161107000
200926362200,E:/data/vid/20090920/10062200.avi,A1/+217/20090920203414000
200924162199,E:/data/vid/20090829/10062199.avi,A1/-298/20090829112658000
200924162198,E:/data/vid/20090829/10062198.avi,A1/-271/20090829113807000
201022662197,E:/data/vid/20100814/10062197.avi,A6/+38/20100814034840000
200923162196,E:/data/vid/20090819/10062196.avi,M50/+75/20090819044345000
201021862195,E:/data/vid/20100806/10062195.avi,A6/-298/20100806115800000
201021862194,E:/data/vid/20100806/10062194.avi,A6/-244/20100806124141000
201202662193,E:/data/vid/20120126/10062193.avi,M40/+29/20120126055817000
200916362192,E:/data/vid/20090612/10062192.avi,A3/-206/20090612212425000
201001162191,E:/data/vid/20100111/10062191.avi,A3/+241/20100111174952000
201104162190,E:/data/vid/20110210/10062190.avi,A6/-254/20110210221437000
201116762189,E:/data/vid/20110616/10062189.avi,A4/-188/20110616051621140
200929562188,E:/data/vid/20091022/10062188.avi,M30/-24/20091022200718570
201016062187,E:/data/vid/20100609/10062187.avi,M45/+26/20100609010835680
201134962186,E:/data/vid/20111215/10062186.avi,M50/-15/20111215160522220
201130562185,E:/data/vid/20111101/10062185.avi,M45/+31/20111101051234110
200917362184,E:/data/vid/20090622/10062184.avi,M50/-58/20090622184828410
200928162183,E:/data/vid/20091008/10062183.avi,A2/-230/20091008205312790
200931162182,E:/data/vid/20091107/10062182.avi,M30/-12/20091107165730370
201130862181,E:/data/vid/20111104/10062181.avi,A5/+274/20111104153300470
201027162180,E:/data/vid/20100928/10062180.avi,A5/+70/20100928235831440
201135062179,E:/data/vid/20111216/10062179.avi,A2/+275/20111216070747910
201115762178,E:/data/vid/20110606/10062178.avi,M45/-29/20110606201121900
201115662177,E:/data/vid/20110605/10062177.avi,A5/+53/20110605214818650
201135762176,E:/data/vid/20111223/10062176.avi,A4/-277/20111223231153980
201106662175,E:/data/vid/20110307/10062175.avi,A6/-198/20110307044526090
201135562174,E:/data/vid/20111221/10062174.avi,M50/-80/20111221071717360
200932562173,E:/data/vid/20091121/10062173.avi,M45/+17/20091121074428000
201029162172,E:/data/vid/20101018/10062172.avi,M50/+15/20101018200842680
201005162171,E:/data/vid/20100220/10062171.avi,A1/+154/20100220182015340
201119462170,E:/data/vid/20110713/10062170.avi,A3/-244/20110713232622970
201110762169,E:/data/vid/20110417/10062169.avi,A4/+199/20110417080143720
201121062168,E:/data/vid/20110729/10062168.avi,A6/+237/20110729035506710
201135262167,E:/data/vid/20111218/10062167.avi,M40/-60/20111218192947000
201017362166,E:/data/vid/20100622/10062166.avi,M50/-16/20100622075947420
201004362165,E:/data/vid/20100212/10062165.avi,M30/-24/20100212225536800
200922662164,E:/data/vid/20090814/10062164.avi,M40/+40/20090814002910080
201014362163,E:/data/vid/20100523/10062163.avi,M50/-85/20100523204135960
201132262162,E:/data/vid/20111118/10062162.avi,A2/-168/20111118191439780
201201662161,E:/data/vid/20120116/10062161.avi,A5/+268/20120116084624000
200929962160,E:/data/vid/20091026/10062160.avi,A2/+58/20091026122018200
200935662159,E:/data/vid/20091222/10062159.avi,A2/-242/20091222220157190
201008962158,E:/data/vid/20100330/10062158.avi,M40/+28/20100330043240430
201119662157,E:/data/vid/20110715/10062157.avi,M40/-15/20110715194911210
201136462156,E:/data/vid/20111230/10062156.avi,A6/-213/20111230183436280
201005962155,E:/data/vid/20100228/10062155.avi,M50/-61/20100228023705000
201123562154,E:/data/vid/20110823/10062154.avi,A1/+242/20110823041811000
201026962153,E:/data/vid/20100926/10062153.avi,M45/-20/20100926082450000
200922262152,E:/data/vid/20090810/10062152.avi,M45/-28/20090810031326000
201124562151,E:/data/vid/20110902/10062151.avi,A3/+155/20110902174043000
201105862150,E:/data/vid/20110227/10062150.avi,A6/-213/20110227133335000
201203162149,E:/data/vid/20120131/10062149.avi,M30/-31/20120131085432000
201112062148,E:/data/vid/20110430/10062148.avi,A5/-271/20110430085319000
201121162147,E:/data/vid/20110730/10062147.avi,A5/+95/20110730233246000
201118162146,E:/data/vid/20110630/10062146.avi,M50/+75/20110630043151000
201111962145,E:/data/vid/20110429/10062145.avi,A6/-254/20110429060704000
201002062144,E:/data/vid/20100120/10062144.avi,A1/+154/20100120034702000
201020862143,E:/data/vid/20100727/10062143.avi,A4/-203/20100727140506000
201034362142,E:/data/vid/20101209/10062142.avi,M30/+14/20101209051906000
200920362141,E:/data/vid/20090722/10062141.avi,A4/-270/20090722025746000
201015162140,E:/data/vid/20100531/10062140.avi,M45/-28/20100531043047000
201015462139,E:/data/vid/20100603/10062139.avi,A1/+217/20100603103816000
201020362138,E:/data/vid/20100722/10062138.avi,A2/+157/20100722191412000
201135062137,E:/data/vid/20111216/10062137.avi,M40/+33/20111216073017000
200816962136,E:/data/vid/20080617/10062136.avi,A2/+10/20080617135407000
200812062135,E:/data/vid/20080429/10062135.avi,M50/+75/20080429173741000
200927562134,E:/data/vid/20091002/10062134.avi,A2/+13/20091002213534000
200828262133,E:/data/vid/20081008/10062133.avi,A2/+48/20081008183533000
200824662132,E:/data/vid/20080902/10062132.avi,A4/-285/20080902105849000
200813162131,E:/data/vid/20080510/10062131.avi,A2/+10/20080510155103000
200916262130,E:/data/vid/20090611/10062130.avi,A2/+275/20090611050337000
200816762129,E:/data/vid/20080615/10062129.avi,A1/+96/20080615033425000
201003962128,E:/data/vid/20100208/10062128.avi,A2/-147/20100208095644000
200931362127,E:/data/vid/20091109/10062127.avi,M30/-32/20091109213815000
200923562126,E:/data/vid/20090823/10062126.avi,A1/+242/20090823041811000
200902562125,E:/data/vid/20090125/10062125.avi,M50/-18/20090125034640000
200909762124,E:/data/vid/20090407/10062124.avi,A1/-268/20090407061323000
201002162123,E:/data/vid/20100121/10062123.avi,A1/-268/20100121175801000
200922362122,E:/data/vid/20090811/10062122.avi,M40/+29/20090811220035000
201115162121,E:/data/vid/20110531/10062121.avi,M40/-49/20110531125754000
201118062120,E:/data/vid/20110629/10062120.avi,A5/+236/20110629160118000
201010962119,E:/data/vid/20100419/10062119.avi,A5/+268/20100419034600000
201202662118,E:/data/vid/20120126/10062118.avi,A1/-268/20120126030710000
201036262117,E:/data/vid/20101228/10062117.avi,M40/-43/20101228034401000
200927162116,E:/data/vid/20090928/10062116.avi,M30/-23/20090928175255000
201010962115,E:/data/vid/20100419/10062115.avi,A2/-296/20100419131135000
201010962114,E:/data/vid/20100419/10062114.avi,A2/-155/20100419143155000
201102462113,E:/data/vid/20110124/10062113.avi,M40/+16/20110124054032000
201119662112,E:/data/vid/20110715/10062112.avi,A2/-242/20110715002253000
201113362111,E:/data/vid/20110513/10062111.avi,M30/-23/20110513014836000
201109062110,E:/data/vid/20110331/10062110.avi,A1/+217/20110331200904000
201103162109,E:/data/vid/20110131/10062109.avi,M40/+30/20110131195832000
201029462108,E:/data/vid/20101021/10062108.avi,M50/-32/20101021063644000
201133862107,E:/data/vid/20111204/10062107.avi,A6/-266/20111204105331000
201031062106,E:/data/vid/20101106/10062106.avi,A3/-206/20101106184801000
201024662105,E:/data/vid/20100903/10062105.avi,M40/-15/20100903233334000
200934062104,E:/data/vid/20091206/10062104.avi,M40/+16/20091206195438000
201102562103,E:/data/vid/20110125/10062103.avi,M40/+30/20110125100641000
201103462102,E:/data/vid/20110203/10062102.avi,M30/+11/20110203131149000
201128862101,E:/data/vid/20111015/10062101.avi,M45/-20/20111015101815000
201134362100,E:/data/vid/20111209/10062100.avi,M50/+11/20111209020406000
200914562099,E:/data/vid/20090525/10062099.avi,M30/-12/20090525010811000
201200162098,E:/data/vid/20120101/10062098.avi,A1/+138/20120101050547000
200915962097,E:/data/vid/20090608/10062097.avi,M30/+32/20090608164401000
201110962096,E:/data/vid/20110419/10062096.avi,M50/+15/20110419050831000
201108062095,E:/data/vid/20110321/10062095.avi,A1/+242/20110321153231000
200931862094,E:/data/vid/20091114/10062094.avi,A6/+234/20091114055338000
201136362093,E:/data/vid/20111229/10062093.avi,M50/-18/20111229194936000
201136362092,E:/data/vid/20111229/10062092.avi,M50/-15/20111229201246000
201104262091,E:/data/vid/20110211/10062091.avi,A6/-244/20110211031027000
201109462090,E:/data/vid/20110404/10062090.avi,M30/+11/20110404003234000
201029262089,E:/data/vid/20101019/10062089.avi,A4/+91/20101019212055000
201029262088,E:/data/vid/20101019/10062088.avi,A4/+199/20101019224345000
201005362087,E:/data/vid/20100222/10062087.avi,M50/+11/20100222072259000
201100462086,E:/data/vid/20110104/10062086.avi,M30/+32/20110104212213000
201005262085,E:/data/vid/20100221/10062085.avi,M40/+16/20100221011325000
201022462084,E:/data/vid/20100812/10062084.avi,M30/-11/20100812115611000
201201062083,E:/data/vid/20120110/10062083.avi,M45/-10/20120110042347000
201008362082,E:/data/vid/20100324/10062082.avi,M40/-60/20100324152627000
201032762081,E:/data/vid/20101123/10062081.avi,A3/+123/20101123124932000
201030562080,E:/data/vid/20101101/10062080.avi,A1/+122/20101101004926180
201126162079,E:/data/vid/20110918/10062079.avi,M40/-60/20110918211728550
201132462078,E:/data/vid/20111120/10062078.avi,A2/-147/20111120025133370
201118062077,E:/data/vid/20110629/10062077.avi,M45/-28/20110629093409150
201133062076,E:/data/vid/20111126/10062076.avi,A6/-244/20111126212133820
201034262075,E:/data/vid/20101208/10062075.avi,M40/-15/20101208040519640
201017162074,E:/data/vid/20100620/10062074.avi,A2/-242/20100620203831410
201022262073,E:/data/vid/20100810/10062073.avi,A2/+13/20100810184633810
201114462072,E:/data/vid/20110524/10062072.avi,A1/+162/20110524105235610
201119762071,E:/data/vid/20110716/10062071.avi,A6/+234/20110716201345880
200920662070,E:/data/vid/20090725/10062070.avi,A3/+204/20090725004538320
201009862069,E:/data/vid/20100408/10062069.avi,A2/+48/20100408100740230
200913562068,E:/data/vid/20090515/10062068.avi,A4/+50/20090515132718640
201031362067,E:/data/vid/20101109/10062067.avi,A4/+199/20101109105649490
201105462066,E:/data/vid/20110223/10062066.avi,A1/-268/20110223034237490
201202662065,E:/data/vid/20120126/10062065.avi,M45/+22/20120126120425720
201029962064,E:/data/vid/20101026/10062064.avi,A6/-60/20101026044834780
201029962063,E:/data/vid/20101026/10062063.avi,M50/+75/20101026082825620
201130462062,E:/data/vid/20111031/10062062.avi,A5/+268/20111031002703880
201136162061,E:/data/vid/20111227/10062061.avi,M40/-15/20111227195047040
201114162060,E:/data/vid/20110521/10062060.avi,A1/+131/20110521234447000
201202162059,E:/data/vid/20120121/10062059.avi,M40/-15/20120121030158000
201130862058,E:/data/vid/20111104/10062058.avi,A4/-233/20111104001202000
201024362057,E:/data/vid/20100831/10062057.avi,A6/-108/20100831083923000
201131562056,E:/data/vid/20111111/10062056.avi,M30/-25/20111111042222000
200921062055,E:/data/vid/20090729/10062055.avi,A2/-168/20090729065220000
201007162054,E:/data/vid/20100312/10062054.avi,A1/-232/20100312131939000
201032462053,E:/data/vid/20101120/10062053.avi,A1/-232/20101120231224000
201132162052,E:/data/vid/20111117/10062052.avi,M40/-49/20111117095311000
200932662051,E:/data/vid/20091122/10062051.avi,A6/-198/20091122045255000
201109662050,E:/data/vid/20110406/10062050.avi,M40/+16/20110406165733000
201125462049,E:/data/vid/20110911/10062049.avi,A3/+204/20110911010711000
201111662048,E:/data/vid/20110426/10062048.avi,A1/-298/20110426022947000
201028962047,E:/data/vid/20101016/10062047.avi,A3/-92/20101016175200000
201027962046,E:/data/vid/20101006/10062046.avi,M45/+26/20101006213002000
201116062045,E:/data/vid/20110609/10062045.avi,A1/+162/20110609090856000
201035162044,E:/data/vid/20101217/10062044.avi,A3/+155/20101217092838000
201121962043,E:/data/vid/20110807/10062043.avi,A2/-155/20110807015019000
201035262042,E:/data/vid/20101218/10062042.avi,A3/-252/20101218142227000
201119562041,E:/data/vid/20110714/10062041.avi,A4/+132/20110714043256000
201410862040,E:/data/vid/20140418/10062040.avi,A5/+268/20140418034600000
201426762039,E:/data/vid/20140924/10062039.avi,A5/+70/20140924230514000
201410862038,E:/data/vid/20140418/10062038.avi,A2/-155/20140418143155000
201521062037,E:/data/vid/20150729/10062037.avi,A5/+70/20150729225809000
201410562036,E:/data/vid/20140415/10062036.avi,A1/+138/20140415122220000
201405962035,E:/data/vid/20140228/10062035.avi,M30/+11/20140228155516000
201331262034,E:/data/vid/20131108/10062034.avi,M50/-50/20131108140534000
201720162033,E:/data/vid/20170720/10062033.avi,M30/-24/20170720204217000
200918062032,E:/data/vid/20090629/10062032.avi,M50/+66/20090629004342000
200918062031,E:/data/vid/20090629/10062031.avi,M50/+66/20090629004354000
200824162030,E:/data/vid/20080828/10062030.avi,A2/-296/20080828091707000
200819762029,E:/data/vid/20080715/10062029.avi,A1/-160/20080715224748000
201734062028,E:/data/vid/20171206/10062028.avi,M30/-31/20171206175549000
200906662027,E:/data/vid/20090307/10062027.avi,A6/+38/20090307220310000
201728262026,E:/data/vid/20171009/10062026.avi,A3/-252/20171009135511000
200924962025,E:/data/vid/20090906/10062025.avi,A6/-244/20090906125142000
200919262024,E:/data/vid/20090711/10062024.avi,M40/+28/20090711000132000
201714762023,E:/data/vid/20170527/10062023.avi,A1/+76/20170527134609000
200924962022,E:/data/vid/20090906/10062022.avi,M50/+75/20090906210207000
200916462021,E:/data/vid/20090613/10062021.avi,A6/-11/20090613223431000
201312962020,E:/data/vid/20130509/10062020.avi,A3/+204/20130509084741000
201330862019,E:/data/vid/20131104/10062019.avi,A6/-60/20131104014951000
201232462018,E:/data/vid/20121119/10062018.avi,A5/-211/20121119184112000
201312662017,E:/data/vid/20130506/10062017.avi,A4/-188/20130506131342000
201312362016,E:/data/vid/20130503/10062016.avi,A5/+274/20130503202352000
201324162015,E:/data/vid/20130829/10062015.avi,A2/+48/20130829072446000
201324162014,E:/data/vid/20130829/10062014.avi,A2/+75/20130829074927000
201300162013,E:/data/vid/20130101/10062013.avi,A5/-211/20130101043712000
201116262012,E:/data/vid/20110611/10062012.avi,M45/+28/20110611183025000
201209562011,E:/data/vid/20120404/10062011.avi,A4/-203/20120404085105000
201222962010,E:/data/vid/20120816/10062010.avi,M40/-60/20120816104501000
201207262009,E:/data/vid/20120312/10062009.avi,A3/+155/20120312093202000
201329462008,E:/data/vid/20131021/10062008.avi,A4/+54/20131021193431000
201026762007,E:/data/vid/20100924/10062007.avi,A3/-92/20100924035338000
200919962006,E:/data/vid/20090718/10062006.avi,A3/+123/20090718050342000
201005962005,E:/data/vid/20100228/10062005.avi,A3/-206/20100228170307000
200918362004,E:/data/vid/20090702/10062004.avi,A2/-230/20090702051548000
201000462003,E:/data/vid/20100104/10062003.avi,M40/+33/20100104041743000
201110162002,E:/data/vid/20110411/10062002.avi,A5/+236/20110411082639000
201020162001,E:/data/vid/20100720/10062001.avi,A4/+132/20100720104706000
201032562000,E:/data/vid/20101121/10062000.avi,M30/+14/20101121132535000
201200461999,E:/data/vid/20120104/10061999.avi,A4/-285/20120104175325000
200936361998,E:/data/vid/20091229/10061998.avi,A5/+117/20091229173647000
200918461997,E:/data/vid/20090703/10061997.avi,A3/-92/20090703194500000
201121861996,E:/data/vid/20110806/10061996.avi,A1/+162/20110806185916000
201119061995,E:/data/vid/20110709/10061995.avi,M30/+32/20110709195021000
200918161994,E:/data/vid/20090630/10061994.avi,A2/-168/20090630074430000
201035661993,E:/data/vid/20101222/10061993.avi,A5/+236/20101222135822000
201035661992,E:/data/vid/20101222/10061992.avi,A5/+249/20101222143318000
201011861991,E:/data/vid/20100428/10061991.avi,A3/+241/20100428091437000
201122661990,E:/data/vid/20110814/10061990.avi,M50/+15/20110814124642000
201116961989,E:/data/vid/20110618/10061989.avi,M30/-11/20110618065621000
200934561988,E:/data/vid/20091211/10061988.avi,A4/+91/20091211043039000
200925861987,E:/data/vid/20090915/10061987.avi,A2/+115/20090915170936000
200932261986,E:/data/vid/20091118/10061986.avi,M40/-15/20091118142602000
201202661985,E:/data/vid/20120126/10061985.avi,A3/-251/20120126105156000
201108061984,E:/data/vid/20110321/10061984.avi,M30/+32/20110321031541000
201116861983,E:/data/vid/20110617/10061983.avi,M50/-18/20110617010127000
201128561982,E:/data/vid/20111012/10061982.avi,M45/+19/20111012050227000
201010861981,E:/data/vid/20100418/10061981.avi,M40/-15/20100418052425000
201111861980,E:/data/vid/20110428/10061980.avi,A6/+237/20110428225528000
201112761979,E:/data/vid/20110507/10061979.avi,A2/-168/20110507170807000
201033061978,E:/data/vid/20101126/10061978.avi,M45/-28/20101126092104000
201011961977,E:/data/vid/20100429/10061977.avi,A4/-203/20100429082607000
201201161976,E:/data/vid/20120111/10061976.avi,A2/+45/20120111232442000
201024361975,E:/data/vid/20100831/10061975.avi,M30/+11/20100831050114000
200935361974,E:/data/vid/20091219/10061974.avi,M50/-80/20091219171816000
201121661973,E:/data/vid/20110804/10061973.avi,A1/+96/20110804125231000
201124861972,E:/data/vid/20110905/10061972.avi,A1/-160/20110905144425000
201030761971,E:/data/vid/20101103/10061971.avi,A1/+122/20101103004926000
200929461970,E:/data/vid/20091021/10061970.avi,A2/-242/20091021031745000
201019461969,E:/data/vid/20100713/10061969.avi,A6/+38/20100713215721000
201035061968,E:/data/vid/20101216/10061968.avi,A2/+184/20101216222819000
201018261967,E:/data/vid/20100701/10061967.avi,A6/-213/20100701114827000
201011561966,E:/data/vid/20100425/10061966.avi,A3/+155/20100425080508640
200925661965,E:/data/vid/20090913/10061965.avi,A2/+184/20090913131415840
201202461964,E:/data/vid/20120124/10061964.avi,M50/+66/20120124042734720
201024261963,E:/data/vid/20100830/10061963.avi,A5/+274/20100830144634290
201009761962,E:/data/vid/20100407/10061962.avi,M50/-85/20100407132450060
201122661961,E:/data/vid/20110814/10061961.avi,M40/-60/20110814031416890
201009661960,E:/data/vid/20100406/10061960.avi,A3/+123/20100406200505910
201000161959,E:/data/vid/20100101/10061959.avi,A2/+157/20100101030506010
201016461958,E:/data/vid/20100613/10061958.avi,A1/+162/20100613153834620
201032661957,E:/data/vid/20101122/10061957.avi,A3/-10/20101122044255170
201124861956,E:/data/vid/20110905/10061956.avi,M45/+37/20110905172415800
201021761955,E:/data/vid/20100805/10061955.avi,A5/-54/20100805171625860
201026461954,E:/data/vid/20100921/10061954.avi,A5/+117/20100921140608760
201013461953,E:/data/vid/20100514/10061953.avi,A3/-206/20100514023302010
200932161952,E:/data/vid/20091117/10061952.avi,M50/-85/20091117020708040
201024161951,E:/data/vid/20100829/10061951.avi,M30/-21/20100829222107010
201120361950,E:/data/vid/20110722/10061950.avi,M50/-61/20110722101923080
201106261949,E:/data/vid/20110303/10061949.avi,A2/-230/20110303161202180
201003661948,E:/data/vid/20100205/10061948.avi,M50/-32/20100205100633910
201130061947,E:/data/vid/20111027/10061947.avi,M40/+44/20111027144932480
201103461946,E:/data/vid/20110203/10061946.avi,M50/-16/20110203005541260
201102161945,E:/data/vid/20110121/10061945.avi,A1/-271/20110121053922000
201118661944,E:/data/vid/20110705/10061944.avi,A1/-232/20110705042906000
201202461943,E:/data/vid/20120124/10061943.avi,M40/+29/20120124053620000
200926861942,E:/data/vid/20090925/10061942.avi,A6/+38/20090925104739000
201026861941,E:/data/vid/20100925/10061941.avi,M45/+17/20100925164706000
201006161940,E:/data/vid/20100302/10061940.avi,A2/+45/20100302105515000
200934561939,E:/data/vid/20091211/10061939.avi,A6/-244/20091211020317000
201112861938,E:/data/vid/20110508/10061938.avi,M30/-26/20110508073435000
201018961937,E:/data/vid/20100708/10061937.avi,M30/+11/20100708113354000
201119361936,E:/data/vid/20110712/10061936.avi,A4/+260/20110712231313000
201124661935,E:/data/vid/20110903/10061935.avi,A6/-244/20110903074738000
201111561934,E:/data/vid/20110425/10061934.avi,A3/-251/20110425092708000
201202961933,E:/data/vid/20120129/10061933.avi,A6/+171/20120129195514000
201128461932,E:/data/vid/20111011/10061932.avi,M40/+30/20111011184951000
201202761931,E:/data/vid/20120127/10061931.avi,A4/-147/20120127235545000
201200461930,E:/data/vid/20120104/10061930.avi,A4/+132/20120104005620000
201131561929,E:/data/vid/20111111/10061929.avi,A5/-54/20111111113449000
201128661928,E:/data/vid/20111013/10061928.avi,A2/+184/20111013194933000
201110861927,E:/data/vid/20110418/10061927.avi,A5/+236/20110418235108000
201033961926,E:/data/vid/20101205/10061926.avi,A5/+70/20101205013559000
201000661925,E:/data/vid/20100106/10061925.avi,A5/-271/20100106014639000
201127461924,E:/data/vid/20111001/10061924.avi,A4/-233/20111001203237000
201036361923,E:/data/vid/20101229/10061923.avi,A1/+154/20101229150155000
201133161922,E:/data/vid/20111127/10061922.avi,A5/-100/20111127150713000
201110961921,E:/data/vid/20110419/10061921.avi,A5/-211/20110419173525000
201007661920,E:/data/vid/20100317/10061920.avi,A1/-160/20100317124832000
201416461919,E:/data/vid/20140613/10061919.avi,A4/+50/20140613212426000
201526661918,E:/data/vid/20150923/10061918.avi,A6/-11/20150923025505000
201528161917,E:/data/vid/20151008/10061917.avi,A6/-254/20151008195113000
201314461916,E:/data/vid/20130524/10061916.avi,M30/-12/20130524010811000
201435961915,E:/data/vid/20141225/10061915.avi,M45/+28/20141225233708000
201418861914,E:/data/vid/20140707/10061914.avi,M40/-15/20140707043002000
201507961913,E:/data/vid/20150320/10061913.avi,A1/+138/20150320141316000
201601661912,E:/data/vid/20160116/10061912.avi,M40/+33/20160116151752000
201405261911,E:/data/vid/20140221/10061911.avi,M50/+11/20140221072259000
201500361910,E:/data/vid/20150103/10061910.avi,M30/+14/20150103204209000
201406661909,E:/data/vid/20140307/10061909.avi,A1/-232/20140307210348000
201128561908,E:/data/vid/20111012/10061908.avi,A1/+138/20111012175416000
201236461907,E:/data/vid/20121229/10061907.avi,A1/+122/20121229141925000
201314161906,E:/data/vid/20130521/10061906.avi,A1/-232/20130521102332000
201130961905,E:/data/vid/20111105/10061905.avi,A2/-242/20111105043208000
201224461904,E:/data/vid/20120831/10061904.avi,A3/+241/20120831191240000
201120661903,E:/data/vid/20110725/10061903.avi,M30/-21/20110725085921000
201303361902,E:/data/vid/20130202/10061902.avi,M45/-29/20130202131245000
201403661901,E:/data/vid/20140205/10061901.avi,A3/-252/20140205195032000
201204261900,E:/data/vid/20120211/10061900.avi,A2/-230/20120211011755000
201226361899,E:/data/vid/20120919/10061899.avi,A4/+199/20120919185401000
201323961898,E:/data/vid/20130827/10061898.avi,A4/-223/20130827184217000
201300461897,E:/data/vid/20130104/10061897.avi,M50/+11/20130104005836000
201219461896,E:/data/vid/20120712/10061896.avi,A1/-298/20120712125952000
201326061895,E:/data/vid/20130917/10061895.avi,A1/+131/20130917190244000
201310461894,E:/data/vid/20130414/10061894.avi,M30/-25/20130414015846000
201132461893,E:/data/vid/20111120/10061893.avi,A5/+72/20111120193259000
200916461892,E:/data/vid/20090613/10061892.avi,M45/+31/20090613181732000
201128561891,E:/data/vid/20111012/10061891.avi,A5/+249/20111012160641000
201130161890,E:/data/vid/20111028/10061890.avi,A6/-60/20111028111849000
200929061889,E:/data/vid/20091017/10061889.avi,M40/+56/20091017110823000
201009661888,E:/data/vid/20100406/10061888.avi,A3/-252/20100406061508000
201125861887,E:/data/vid/20110915/10061887.avi,A2/-242/20110915140159000
200929361886,E:/data/vid/20091020/10061886.avi,M45/+22/20091020222114000
201034161885,E:/data/vid/20101207/10061885.avi,A4/-285/20101207152727000
200917461884,E:/data/vid/20090623/10061884.avi,A3/-10/20090623225125000
201017261883,E:/data/vid/20100621/10061883.avi,M40/-15/20100621164435000
201113061882,E:/data/vid/20110510/10061882.avi,A3/-252/20110510123049000
201026661881,E:/data/vid/20100923/10061881.avi,M40/+42/20100923011027000
201035761880,E:/data/vid/20101223/10061880.avi,M40/+44/20101223031653000
201128661879,E:/data/vid/20111013/10061879.avi,A1/+242/20111013234224000
201102461878,E:/data/vid/20110124/10061878.avi,M50/+75/20110124005650000
200920461877,E:/data/vid/20090723/10061877.avi,A2/+261/20090723094032000
201127761876,E:/data/vid/20111004/10061876.avi,M45/+33/20111004121629000
201021561875,E:/data/vid/20100803/10061875.avi,A6/+171/20100803191129000
201029361874,E:/data/vid/20101020/10061874.avi,M40/+51/20101020204722000
201106761873,E:/data/vid/20110308/10061873.avi,M30/+11/20110308071325000
201107561872,E:/data/vid/20110316/10061872.avi,M50/-85/20110316034255000
201131261871,E:/data/vid/20111108/10061871.avi,A5/+117/20111108073231000
201020861870,E:/data/vid/20100727/10061870.avi,A6/-266/20100727095913000
201201961869,E:/data/vid/20120119/10061869.avi,A5/+72/20120119011908000
201012661868,E:/data/vid/20100506/10061868.avi,A1/-268/20100506064757000
201025961867,E:/data/vid/20100916/10061867.avi,A1/+122/20100916211026000
200923661866,E:/data/vid/20090824/10061866.avi,A3/+204/20090824201013000
201003161865,E:/data/vid/20100131/10061865.avi,A3/-94/20100131062043000
201133261864,E:/data/vid/20111128/10061864.avi,A6/-244/20111128212133000
201131761863,E:/data/vid/20111113/10061863.avi,A5/-54/20111113022252000
201131761862,E:/data/vid/20111113/10061862.avi,A5/-54/20111113022259000
201003361861,E:/data/vid/20100202/10061861.avi,A1/+96/20100202151810000
201129661860,E:/data/vid/20111023/10061860.avi,A5/+274/20111023004106000
201035361859,E:/data/vid/20101219/10061859.avi,A4/+132/20101219022112220
201133961858,E:/data/vid/20111205/10061858.avi,A3/-10/20111205085215850
201126961857,E:/data/vid/20110926/10061857.avi,M45/+26/20110926111708630
201201661856,E:/data/vid/20120116/10061856.avi,M50/-61/20120116181624830
201020561855,E:/data/vid/20100724/10061855.avi,A6/-266/20100724001539300
201016161854,E:/data/vid/20100610/10061854.avi,A1/-298/20100610063558970
201033461853,E:/data/vid/20101130/10061853.avi,M40/+23/20101130101028310
200921861852,E:/data/vid/20090806/10061852.avi,A4/-147/20090806220725020
